hour,minute,tendance,last_ask,last_bid,first_bid,candle_body,high,low,spread,ask_median,bid_median,ask_volume_total,bid_volume_total,volume_total,bid_price1,bid_price2,bid_price3,bid_price4,bid_price5,bid_price6,bid_price7,bid_price8,bid_price9,bid_price10,bid_volume1,bid_volume2,bid_volume3,bid_volume4,bid_volume5,bid_volume6,bid_volume7,bid_volume8,bid_volume9,bid_volume10,ask_price1,ask_price2,ask_price3,ask_price4,ask_price5,ask_price6,ask_price7,ask_price8,ask_price9,ask_price10,ask_volume1,ask_volume2,ask_volume3,ask_volume4,ask_volume5,ask_volume6,ask_volume7,ask_volume8,ask_volume9,ask_volume10
9,23,1,1.11435,1.11407,1.1137,37,53,65,28,1.11414,1.11384,47.087111593311576,52.91288840668842,257254002,71,54,57,51,73,69,53,18,47,48,10000000,10000000,7500000,5166667,5000000,5000000,3500000,2590032,2567227,2438596,-21,-8,-10,-18,-22,-25,-5,1,0,40,6666667,5000000,5000000,5000000,5000000,5000000,3333333,3264741,2773732,2106643
9,24,0,1.11429,1.11395,1.11407,-12,63,24,34,1.11428,1.11398,60.623298747078,39.376701252922,163130506,36,6,20,12,10,15,-3,0,-5,16,7500000,3530835,2666667,2555556,2506329,2500000,2035362,1911888,1729788,1666667,-29,-27,-19,-25,-24,-26,4,-9,-6,9,10000000,10000000,6666667,6666667,5714286,5000000,3370731,2354211,2339964,2163649
9,25,1,1.11423,1.11405,1.11395,10,55,28,18,1.11428,1.11396,46.34015225967729,53.65984774032271,163878976,41,47,43,44,45,42,20,16,18,10,7500000,7500000,6666667,6666667,5833333,5714286,3000000,2852601,2264706,2014733,-24,-26,-31,-29,-37,-2,3,-7,-15,-11,6666667,6250000,5555556,5333333,5000000,3116180,2106765,2059701,1987013,1956522
9,26,0,1.11427,1.114,1.11405,-5,64,22,27,1.11432,1.11398,63.80895681394943,36.19104318605057,205146474,37,32,17,20,14,11,15,2,12,13,10000000,6666667,3739130,3000000,2909091,2733668,2439394,2016642,2000000,1916667,-29,-31,-30,-37,-34,-27,-33,-14,-25,-21,10000000,10000000,10000000,7500000,6250000,6000000,5000000,4647059,4500000,4222222
9,27,1,1.11437,1.11413,1.114,13,52,37,24,1.11439,1.11407,59.1098226093503,40.8901773906497,149289323,27,20,25,24,26,22,-2,3,13,8,6000000,4000000,3000000,2133333,2000000,2000000,1870231,1810724,1756024,1702396,-25,-21,-24,-28,-17,-23,3,-19,7,-6,11000000,8000000,7500000,5000000,4000000,3333333,2653080,2000000,1875226,1872222
9,28,1,1.11441,1.11415,1.11413,2,45,29,26,1.11435,1.11399,52.6181305906921,47.3818694093079,163576237,45,42,36,40,37,32,35,39,17,28,10000000,9000000,6000000,3400000,3000000,2625000,2500000,2000000,1839793,1818182,-18,-14,-12,-13,-17,-16,-19,-11,-15,11,6666667,6250000,6000000,5666667,5000000,4307692,3000000,2750000,2500000,2448734
9,29,0,1.11435,1.114,1.11415,-15,65,25,35,1.11434,1.11401,61.22630010735798,38.77369989264202,131385669,20,11,-5,5,-22,-21,-10,2,-8,0,1794118,1716049,1693708,1646635,1600000,1600000,1508209,1486288,1407563,1401992,-27,-24,-18,-30,-23,1,25,15,23,0,7500000,5500000,5000000,3000000,2500000,2410280,2300000,2212821,2126667,2050427
9,30,0,1.11434,1.1138,1.114,-20,108,51,54,1.11418,1.1137,39.97353321571527,60.02646678428473,264635096,38,37,42,39,35,27,29,30,33,28,12000000,6333333,5833333,5714286,5200000,5166667,5111111,5052632,5000000,4764706,-6,-10,-18,-19,4,-9,-13,46,-16,-54,5833333,5000000,3500000,3090909,2693103,2666667,2100000,2066667,2000000,2000000
9,31,0,1.11417,1.11364,1.1138,-16,283,38,53,1.11466,1.11377,58.97349976236431,41.026500237635695,381070696,23,14,20,7,30,28,12,11,10,26,3500000,2817722,2685714,2480645,2350000,2315789,2285714,2230159,2211395,2192308,-118,-62,-230,-173,-68,-102,-103,-57,-55,-59,5000000,4976000,4000000,4000000,3733333,3500000,3500000,2983106,2528889,2395122
9,32,1,1.11463,1.11438,1.11364,74,84,99,25,1.11447,1.11411,50.12392469258235,49.87607530741765,370517764,14,93,8,98,5,-21,23,58,-30,38,2597842,2500000,2425140,2200000,2185527,2134969,2110355,2061917,2058824,2019802,-15,20,18,-51,-10,-17,-59,11,29,10,2415130,2389348,2323645,2086207,2021880,2005903,2000000,1996933,1990173,1954545
9,33,1,1.11479,1.11449,1.11438,11,61,41,30,1.11477,1.11439,49.09602860615117,50.90397139384883,237646790,42,38,36,44,40,39,35,34,28,29,10000000,10000000,10000000,5833333,5357143,5000000,5000000,5000000,5000000,5000000,-31,-25,-21,-28,-23,-22,-26,-30,-27,-17,10000000,6250000,6000000,5625000,5000000,5000000,5000000,5000000,5000000,2666667
9,34,1,1.11493,1.11467,1.11449,18,73,45,26,1.11489,1.11453,48.55590106288199,51.44409893711801,259827904,57,61,60,59,64,34,8,32,38,-10,10000000,6250000,5625000,5000000,5000000,2345590,2168000,2162476,2080962,2012023,-46,-42,-47,-33,-20,24,28,-24,-2,-15,10000000,5000000,5000000,4250000,2641918,2152314,2029812,1975610,1944402,1851762
9,35,1,1.11527,1.11492,1.11467,25,85,60,35,1.11521,1.11488,40.98515247652973,59.014847523470266,278714764,47,52,41,48,49,55,56,51,33,-11,10000000,10000000,6000000,5000000,5000000,5000000,5000000,5000000,2356132,2250627,-50,-33,14,-31,-21,12,-4,7,5,23,5000000,2636364,2177289,2173913,1969014,1865816,1865491,1839798,1823225,1811743
9,36,1,1.11531,1.11508,1.11492,16,52,44,23,1.11518,1.11489,50.3702468336884,49.6297531663116,173024032,49,45,5,43,31,42,37,28,40,14,10000000,4250000,2186785,2142857,2018301,2000000,1857851,1847606,1796875,1791136,-29,-22,-14,-13,0,18,27,-10,9,42,5000000,5000000,3000000,2250000,2186846,1918377,1758015,1745763,1675962,1600000
9,37,1,1.11553,1.11515,1.11508,7,57,55,38,1.11529,1.11494,43.47136981186896,56.52863018813104,246533745,53,45,39,47,52,43,49,58,56,50,10000000,7500000,6250000,6250000,5625000,5000000,5000000,5000000,5000000,5000000,-7,-8,-9,-19,-2,0,40,22,18,31,10000000,10000000,7500000,5000000,3750000,3166667,2091636,2074981,1847697,1821689
9,38,0,1.11526,1.11503,1.11515,-12,58,28,23,1.1153,1.11499,42.9963735580609,57.0036264419391,199037793,38,40,35,27,37,23,0,9,-9,17,10000000,6000000,5041667,5000000,5000000,2375969,2279629,2183137,2045812,1966667,-35,-19,-5,-22,-14,-25,-31,-9,4,-27,3000000,2176673,2150709,2138482,2040990,1877717,1823529,1747110,1707827,1701613
9,39,1,1.11541,1.11512,1.11503,9,54,40,29,1.11529,1.11494,46.02479683866761,53.97520316133239,210005883,40,41,44,46,38,54,50,49,18,27,10000000,7500000,6250000,6250000,5000000,5000000,5000000,5000000,3069184,2447183,-14,-25,-17,-22,-23,-10,-7,1,10,-8,10000000,7500000,6000000,5000000,5000000,3000000,2395833,2237242,2168792,2000000
9,40,0,1.11528,1.11512,1.11512,0,54,22,16,1.11532,1.11498,45.99884846656703,54.00115153343297,205550263,35,36,42,33,32,46,44,30,41,29,7500000,6666667,6666667,6000000,5833333,5500000,5454545,5000000,5000000,3500000,-36,-38,-29,-32,-34,-31,-16,-12,-24,-3,10000000,6000000,5250000,5000000,5000000,5000000,2406513,2244258,2133333,2013578
9,41,1,1.11539,1.11524,1.11512,12,61,27,15,1.11543,1.11518,51.17151088439971,48.82848911560029,167766303,37,40,30,21,24,-1,4,7,14,31,5000000,5000000,2372549,2127918,1981383,1855893,1847539,1843047,1835610,1750000,-45,-46,-29,4,8,-18,-36,-21,-16,-9,10000000,5000000,2705882,2144380,2091016,2074643,2000000,1993109,1805126,1786923
9,42,1,1.11593,1.11556,1.11524,32,58,69,37,1.11568,1.11538,50.98254146587426,49.01745853412574,188606900,18,9,35,21,54,31,36,49,16,25,2480485,2350891,2265517,2053774,2000000,1992939,1987973,1923077,1875566,1863386,-21,3,36,-3,10,53,-1,45,27,1,5000000,3226190,2675573,2666667,2252093,2190698,2088235,2005996,1933792,1837500
